Time (s),Gyro X,Gyro Y,Gyro Z
0.5889425277709961,-161.0,-1113.0100847586918,267.89810186810973
0.6044080257415771,-161.0,-1113.058757075938,267.81401868180916
0.6198844909667969,-161.0,-1113.104985325445,267.7251032105139
0.6353461742401123,-161.0,-1113.1482273101042,267.63108485260824
0.6508195400238037,-161.0,-1113.1878794023828,267.5316784030833
0.6663002967834473,-161.0,-1113.2232707633646,267.42658330909165
0.6817610263824463,-161.0,-1113.2536570640225,267.3154828911466
0.6972146034240723,-161.0,-1113.2782136680419,267.19804352869437
0.7126693725585938,-161.0,-1113.2960282323127,267.07391380876936
0.728147029876709,-161.0,-1113.3060926777393,266.94015573519596
0.7436091899871826,-161.0,-1113.3072944793016,266.7932981204816
0.7591228485107422,-161.0,-1113.2984072202821,267.5795179951804
0.7745687961578369,-161.0,-1113.2780803512635,267.53874908624306
0.7900547981262207,-161.0,-1113.2448280898404,267.4997417320874
0.8055086135864258,-161.0,-1113.1970173920004,267.462872180133
0.8209958076477051,-161.0,-1113.2128549207155,267.4285563602098
0.8364555835723877,-161.0,-1113.2263729315168,267.3972533263498
0.8519473075866699,-161.0,-1113.2375473218888,267.3694689693192
0.8674473762512207,-161.0,-1113.2463847883184,267.3457600199063
0.882927417755127,-161.0,-1113.2529286201993,267.32673836439284
0.8983879089355469,-161.0,-1113.2572652347205,267.3130756951468
0.9138467311859131,-161.0,-1113.2595315328108,267.30550852088373
0.9293105602264404,-161.0,-1113.2599231640634,267.30484356286627
0.9447677135467529,-161.0,-1113.2587037971316,267.3119635651444
0.9602267742156982,-161.0,-1113.256215501453,267.32783354890273
0.9756894111633301,-161.0,-1113.2528903563673,267.3536787364832
0.9911580085754395,-161.0,-1113.2492634148382,267.3910374442166
1.0066070556640625,-161.0,-1113.2459871611418,267.37847207415234
1.0220608711242676,-161.0,-1113.2438476151337,267.36778694001293
1.0375428199768066,-161.0,-1113.2437822501531,267.35898995387464
1.0530109405517578,-161.0,-1113.2468999073635,267.35206447212414
1.068469524383545,-161.0,-1113.24916957314,267.3469650129184
1.0839064121246338,-161.0,-1113.2506893492484,267.3436124586897
1.0994079113006592,-161.0,-1113.2515654844058,267.34188869131435
1.114891529083252,-161.0,-1113.2519108641447,267.34163060274153
1.1303558349609375,-161.0,-1113.251843013741,267.34262341863143
1.1457877159118652,-161.0,-1113.2514815323425,267.3445932668638
1.1612746715545654,-161.0,-1113.2509448656447,267.34719891659574
1.1767516136169434,-161.0,-1113.2503463124167,267.3500226068444
1.1922171115875244,-161.0,-1113.249789146769,267.352559876291
1.2076714038848877,-161.0,-1113.2493607231233,267.3542082981169
1.223130702972412,-161.0,-1113.2491254142403,267.35424360222584
1.2385985851287842,-161.0,-1113.2491162142005,267.3517906794264
1.2540762424468994,-161.0,-1113.2493248177377,267.350011919778
1.2695362567901611,-161.0,-1113.249689964578,267.34882691842904
1.2849884033203125,-161.0,-1113.2500838122062,267.3481493827327
1.3004374504089355,-161.0,-1113.2502960725292,267.34788837677326
1.3159101009368896,-161.0,-1113.2503711724885,267.3479499343636
1.331392526626587,-161.0,-1113.2503499607046,267.3482390994085
1.3468635082244873,-161.0,-1113.2502689257913,267.3486624599481
1.3623526096343994,-161.0,-1113.2501594632345,267.34913125042857
1.3778166770935059,-161.0,-1113.250047226534,267.3495651058817
1.39327073097229,-161.0,-1111.8332817910443,267.3498965618162
1.4087514877319336,-161.0,-1111.7387709194043,267.35007640483093
1.4242393970489502,-161.0,-1111.6379992265365,267.3500799913633
1.439695119857788,-161.0,-1111.530546565188,267.3499146657015
1.4551403522491455,-161.0,-1111.415958954659,267.3496284235405
1.470609426498413,-161.0,-1111.2937478573535,267.3493207449615
1.486074447631836,-161.0,-1111.163389966897,267.3491560826638
1.501532793045044,-161.0,-1111.0243276435076,267.3490990268562
1.5169894695281982,-161.0,-1110.8759701554363,267.349117167418
1.5324461460113525,-161.0,-1110.7176959116514,267.349181686397
1.5479235649108887,-161.0,-1110.5488559009266,267.3492679070386
1.5633785724639893,-161.0,-1110.3687548828225,267.34935577188367
1.5788283348083496,-161.0,-1110.1766485442968,267.34943021671535
1.5942671298980713,-161.0,-1109.971740518864,267.3494814004998
1.6097445487976074,-161.0,-1109.753179255906,267.34950474383794
1.6252467632293701,-161.0,-1110.9367245396327,267.34950071970167
1.6407151222229004,-161.0,-1110.8769540562055,267.34947433022734
1.6561877727508545,-161.0,-1110.819499598659,267.34943419192035
1.6716532707214355,-161.0,-1110.7649329568005,267.34939113862424
1.6871023178100586,-161.0,-1110.7138920495747,267.34935623681906
1.702552080154419,-161.0,-1110.6670875892357,267.34933809103757
1.7180092334747314,-161.0,-1110.6253102380279,267.3493392474427
1.7334821224212646,-161.0,-1110.5894382561032,267.3493514584279
1.7489409446716309,-161.0,-1110.5604456302763,267.3493682871994
1.7644219398498535,-161.0,-1110.5394106619322,267.3493850285182
1.7798948287963867,-161.0,-1110.5275249786175,267.3493985846596
1.7953479290008545,-161.0,-1110.5261029171304,267.349407296501
1.8108046054840088,-161.0,-1110.5365927860842,267.3494107314754
1.826305866241455,-161.0,-1110.56058906887,267.3494094324595
1.842010498046875,-161.0,-1110.5998456388704,267.34940463459014
1.8575127124786377,-161.0,-1110.6562900644014,267.34939796064026
1.8729736804962158,-161.0,-1110.637594432719,267.34939111003615
1.888451337814331,-161.0,-1110.6216371244868,267.34938556202343
1.9039039611816406,-161.0,-1110.6084462928752,267.3493823200303
1.9193615913391113,-161.0,-1110.5980138486134,267.3493817321241
1.9348363876342773,-161.0,-1110.5902886352162,267.3493834318111
1.9503142833709717,-161.0,-1110.5851687049483,267.3493864545293
1.9657907485961914,-161.0,-1110.5824926027428,267.3493896016684
1.981304407119751,-161.0,-1110.582029559186,267.34939214455113
1.9967615604400635,-161.0,-1110.5834684877798,267.3493937350412
2.01241397857666,-161.0,-1110.5864056761698,267.34939431547605
2.0279040336608887,-161.0,-1110.5903310560063,267.34939403086383
2.043386936187744,-161.0,-1110.5946129319314,267.349393146488
2.058835744857788,-161.0,-1110.5984809416545,267.34939197415554
2.0742907524108887,-161.0,-1110.6010070665068,267.3493908102686
2.0897328853607178,-161.0,-1110.6010844950156,267.3493898886472
2.1051807403564453,-161.0,-1110.5974041237234,267.3493893505143
2.120637893676758,-161.0,-1110.5947247697904,267.34938923321283
2.1360909938812256,-161.0,-1110.5929306128105,267.34938947795877
2.151563882827759,-161.0,-1110.5918962341395,267.349389955154
2.167062282562256,-161.0,-1110.591488393175,267.349390503356
2.182523250579834,-161.0,-1110.591568377039,267.34939097479236
2.1979713439941406,-161.0,-1110.5919950218447,267.34939127614314
2.213426113128662,-161.0,-1110.5926285164517,267.34939138777486
2.228877305984497,-161.0,-1110.593335113603,267.34939133732314
2.244323968887329,-161.0,-1110.5939928886576,267.34939117747524
2.2597897052764893,-161.0,-1110.5944987028233,267.3493909682752
2.2752575874328613,-161.0,-1110.5947765459446,267.34939076410257
2.2907044887542725,-161.0,-1110.5947874535455,267.34939060527694
2.3061468601226807,-161.0,-1110.5945412210049,267.34939051401835
2.3215951919555664,-161.0,-1110.5941101646379,267.34939049426833
2.3370532989501953,-161.0,-1110.5936452092794,267.3493905346431
2.3525242805480957,-161.0,-1110.593394614983,267.349390613585
2.367995023727417,-161.0,-1110.5933059379959,267.34939070560984
2.383451223373413,-161.0,-1110.593330959675,267.3493907874532
2.3989410400390625,-161.0,-1110.593426608044,267.34939084293984
2.41443133354187,-161.0,-1110.5935558223684,267.34939086557875
2.429899215698242,-161.0,-1110.593688318724,267.34939085829785
2.445356607437134,-161.0,-1110.5938012051822,267.34939083044145
2.460853338241577,-161.0,-1110.5938793844314,267.3493907932859
2.4763379096984863,-161.0,-1110.5939156691531,267.34939075701675
2.4917972087860107,-161.0,-1110.5939105211862,267.3493907289862
2.507254123687744,-161.0,-1110.593871309077,267.3493907130336
2.522714614868164,-161.0,-1110.5938109599524,267.34939070962906
2.5381720066070557,-161.0,-1110.5937458603796,267.34939071658584
2.5536248683929443,-161.0,-1110.5936928363378,267.3493907300903
2.569096565246582,-161.0,-1110.593665014451,267.3493907458118
2.5845470428466797,-161.0,-1110.593666334796,267.34939075988973
2.5999984741210938,-161.0,-1110.5936844494502,267.3493907696433
2.615461587905884,-161.0,-1110.593709683547,267.34939077391226
2.63095760345459,-161.0,-1110.5937349318053,267.34939077300953
2.64640736579895,-161.0,-1110.5937554867228,267.3493907683475
2.6618618965148926,-161.0,-1110.5937687976798,267.3493907618654
2.677314519882202,-161.0,-1110.5937741629434,267.34939075543656
2.692769765853882,-161.0,-1110.5937723601276,267.3493907504362
2.7082161903381348,-161.0,-1110.5937652251741,267.3493907475796
2.7236552238464355,-161.0,-1110.5937551955756,267.3493907469504
2.7391176223754883,-161.0,-1110.5937448405346,267.3493907481481
2.7545735836029053,-161.0,-1110.5937364092983,264.92609803394583
2.770021438598633,-161.0,-1110.593731439255,264.7645451889003
2.785475015640259,-161.0,-1110.5937304778465,264.5922221537213
2.8009209632873535,-161.0,-1110.5937329872804,264.40841091529666
2.816364288330078,-161.0,-1110.5937375188028,264.21234559326234
2.8318123817443848,-161.0,-1110.593742264403,264.0032092488205
2.847252130508423,-161.0,-1110.5937461187334,263.78013048076565
2.8627283573150635,-161.0,-1110.5937485477457,263.54217979455586
2.8781840801239014,-161.0,-1110.593749455475,263.2883657293256
2.893620014190674,-161.0,-1110.5937490533918,263.0176307267242
2.9090638160705566,-161.0,-1110.5937477371056,262.7288467243814
2.9244961738586426,-161.0,-1110.5937459753834,262.4208104556444
2.939950466156006,-161.0,-1110.5937442164004,262.09223843599165
2.9554381370544434,-161.0,-1110.5937428158154,261.7417616152191
2.970919609069824,-161.0,-1110.593741990498,261.36791967310364
2.9863789081573486,-161.0,-1110.5937418004955,263.39244765131053
3.001845598220825,-161.0,-1109.4208260398761,263.2902042924682
3.017327308654785,-161.0,-1109.342632346584,263.19191489937276
3.0327939987182617,-161.0,-1109.2592258044997,263.0985610824162
3.048253059387207,-161.0,-1109.170258658981,263.01123776022416
3.0637025833129883,-161.0,-1109.0753600683263,262.93116390468833
3.079157590866089,-161.0,-1108.974134588588,262.8596942150795
3.094622850418091,-161.0,-1108.8661604865779,262.79833179736704
3.110067129135132,-161.0,-1108.750987949167,262.74874193088783
3.1255109310150146,-161.0,-1108.6281371820799,262.7127670109919
3.140956401824951,-161.0,-1108.4970963906587,262.69244276327646
3.1564104557037354,-161.0,-1108.357319634229,262.6900158325361
3.171879768371582,-161.0,-1108.2082245448187,262.7079628576622
3.1873388290405273,-161.0,-1108.0491899000467,262.74901115244023
3.2028188705444336,-161.0,-1107.8795530389953,262.8161611215883
3.218273401260376,-161.0,-1107.698607108895,262.9127105514873
3.233722448348999,-161.0,-1108.678514249488,262.88072807816576
3.2491700649261475,-161.0,-1108.6290267967956,262.85342966387896
3.2646305561065674,-161.0,-1108.5814530934763,262.83086398151266
3.2800729274749756,-161.0,-1108.536268246075,262.8130175081191
3.2955684661865234,-161.0,-1108.4940022185478,262.79980282464544
3.3110485076904297,-161.0,-1108.4552450285626,262.7910454193092
3.3265061378479004,-161.0,-1108.4206523912273,262.7864688329245
3.3419530391693115,-161.0,-1108.3909518515377,262.7856779686284
3.35740065574646,-161.0,-1108.366949445029,262.78814037114444
3.3728604316711426,-161.0,-1108.3495369292255,262.79316526182134
3.3883278369903564,-161.0,-1108.3396996317967,262.79988009505763
3.403780937194824,-161.0,-1108.3385249649677,262.8072043792257
3.419239044189453,-161.0,-1108.3472116596445,262.8138204806633
3.4346847534179688,-161.0,-1108.367079776951,262.8181411025448
3.4501287937164307,-161.0,-1108.3995815594812,262.8182731012752
3.4656217098236084,-161.0,-1108.4463131895204,262.8119772712611
3.4810774326324463,-161.0,-1108.4308331188556,262.80739388413417
3.4967103004455566,-161.0,-1108.4176202069932,262.80432483215117
3.5121841430664062,-161.0,-1108.4066980145608,262.802555555527
3.527658700942993,-161.0,-1108.3980599991266,262.8018580920209
3.5431277751922607,-161.0,-1108.3916638511653,262.8019951098459
3.558580160140991,-161.0,-1108.3874251060054,262.80272508921496
3.574037551879883,-161.0,-1108.3852099536573,262.8038088396344
3.589505910873413,-161.0,-1108.3848271604654,263.8180969750591
3.6049764156341553,-161.0,-1108.3860190081612,263.88676074865344
3.620424270629883,-161.0,-1108.388451146757,263.9596671144423
3.635885000228882,-161.0,-1108.3917012477543,264.036986249068
3.6513583660125732,-161.0,-1108.3952463332737,264.1189717070575
3.6668307781219482,-161.0,-1108.3984486448487,264.20598178881704
3.68230938911438,-161.0,-1108.4005399027085,264.2985045012352
3.6977617740631104,-161.0,-1108.4006037922568,264.3971865945659
3.713207244873047,-161.0,-1108.3975564991058,264.5028672161195
3.72865629196167,-161.0,-1108.395338057789,264.6158987715852
3.7441141605377197,-161.0,-1108.3938525811757,264.73667036754745
3.759584665298462,-161.0,-1108.39299621895,264.8656113550155
3.775082588195801,-161.0,-1108.392658633605,265.00319490588186
3.7905566692352295,-161.0,-1108.3927249524343,265.14994155895084
3.806034564971924,-161.0,-1108.3930782755297,265.3064226569333
3.821491241455078,-161.0,-1108.393602830321,264.4601841673955
3.836947202682495,-161.0,-1108.3941878749781,264.5029899802179
3.8523998260498047,-161.0,-1108.3947324660994,264.54407192898884
3.8678576946258545,-161.0,-1108.395151220722,264.5830322499586
3.8833048343658447,-161.0,-1108.39538121892,264.61943531668464
3.8987479209899902,-161.0,-1108.3953902112962,264.65279955732643
3.9142229557037354,-161.0,-1108.395186315726,264.68258740856044
3.9297072887420654,-161.0,-1108.3948294099273,264.70819293571543
3.94515061378479,-163.86666666666667,-1108.3944444511048,264.72892669179214
3.9608044624328613,-164.05777777777777,-1108.3942369812382,264.7439973235036
3.976344108581543,-164.26162962962962,-1108.394163576135,264.7525372269649
3.991816759109497,-164.47907160493827,-1108.3941843091322,264.75359501759266
4.0072760581970215,-164.71100971193417,-1108.3942635151445,264.74612726176446
4.022747039794922,-164.95841035939645,-1108.3943705072472,264.7289894188233
4.038219213485718,-165.2223043833562,-1108.3944802109013,264.7009259428148
4.053712844848633,-165.50379134224661,-1108.3945736732596,264.6605594952069
4.069183588027954,-165.8040440983964,-1108.3946383961222,264.67391785039433
4.084637641906738,-166.12431370495614,-1108.394668430865,264.68531304173945
4.100095510482788,-166.46593461861988,-1108.3946641618497,264.6947291159228
4.115551233291626,-166.8303302598612,-1108.3946316912582,264.7021755736538
4.131041526794434,-167.21901894385195,-1108.3945817227473,264.70769159078503
4.146507978439331,-167.63362020677542,-1108.3945278235108,264.7113510596823
4.161980867385864,-168.0758615538938,-1108.3944839240296,264.7132686364237
4.177423477172852,-165.68091899082003,-1108.3944608916363,264.713607016471
4.192873001098633,-165.80186914576362,-1108.3944619876718,264.7125857047829
4.208329677581787,-165.91814190362936,-1108.3944769881007,264.71049159686817
4.223782300949097,-166.0285760552293,-1108.394497882232,264.7076885548617
4.239243745803833,-166.13187635191537,-1108.3945187871047,264.70462812401297
4.254711151123047,-166.2266007945808,-1108.3945358052356,264.7018615148296
4.270160675048828,-166.31114682359308,-1108.3945468251015,264.70005298789664
4.2856245040893555,-166.38373631960886,-1108.394551266048,264.69999479090205
4.301077365875244,-166.4423993180997,-1108.394549772234,264.7026238106151
4.316525220870972,-166.48495633274658,-1108.394543863975,264.7045375412964
4.33198618888855,-166.5089991745993,-1108.3945355595158,264.70581917460026
4.347458362579346,-166.5118701449979,-1108.394526986027,264.7065585118454
4.362947225570679,-166.4906394706737,-1108.3945200056778,264.7068507077248
4.378404855728149,-166.44208083912847,-1108.3945158912068,264.70679464885416
4.393869876861572,-166.36264488128532,-1108.3945150957197,264.7064908881323
4.409325122833252,-166.24843043644475,-1108.3945171738321,264.70603903824616
4.424782037734985,-166.2862645328197,-1108.3945209259787,264.7055345063646
4.4402360916137695,-166.31855755862347,-1108.3945248551993,264.70506442646996
4.455694198608398,-166.34525193562305,-1108.394528046339,264.7047026151101
4.471142530441284,-166.36636366098264,-1108.3945300572793,264.70450355246
4.486626386642456,-166.3819961482538,-1108.3945308086245,264.7044952476898
4.502082347869873,-166.39235583849867,-1108.3945304755173,264.7046708298805
4.51753306388855,-166.3977697728257,-1108.3945293855447,264.70497868601274
4.53298020362854,-166.39870533637352,-1108.3945279268446,264.70531094568673
4.548462629318237,-166.39579240425843,-1108.3945264704855,264.7054900880249
4.563918828964233,-166.38984814235923,-1108.3945253109196,264.70555359114013
4.579378128051758,-166.3819047402099,-1108.3945246276796,264.7055358855761
4.594825744628906,-166.37324037989072,-1108.3945244704564,264.70546771049146
4.610280513763428,-166.3654137738385,-1108.3945247681086,264.70537551067594
4.625730037689209,-166.3603026361525,-1108.394525359902,264.70528090146405
4.641190767288208,-166.36014648647696,-1108.3945260441806,264.70520023568616
4.656654357910156,-166.36759422314577,-1108.3945266355372,264.70514431551555
4.672115325927734,-166.37301620250082,-1108.3945270161744,264.70511830279224
4.687582015991211,-166.37664677875935,-1108.3945271602395,264.70512189454706
4.703059673309326,-166.37873976830176,-1108.394527101166,264.7051498465096
4.718530178070068,-166.37956484212307,-1108.394526904092,264.7051929327796
4.733999252319336,-166.37940275504766,-1108.3945266437897,264.7052394451189
4.749446392059326,-166.3785392161509,-1108.3945263883413,264.70527735280143
4.764891862869263,-166.37725717903925,-1108.3945261885276,264.7052972639206
4.780333518981934,-166.37582730188362,-1108.39452607264,264.70529635180293
4.795795202255249,-166.37449629505866,-1108.394526046117,264.7052834360548
4.811248779296875,-166.37347283857196,-1108.39452609513,264.70526542571577
4.826729774475098,-166.3729107117961,-1108.39452619296,264.7052473950584
4.842189311981201,-166.37288873392313,-1108.3945263077937,264.7052327073629
4.857657432556152,-166.37338706459542,-1108.3945264104395,264.70522318714205
4.873119831085205,-166.37425935982495,-1108.3945264804752,264.70521933952057
4.88857626914978,-166.37520021804815,-1108.3945265095615,264.70522061310953
4.904047250747681,-166.37570728437498,-1108.394526501163,264.70522569961577
4.919590711593628,-166.37588668983327,-1108.3945264668291,264.705232859404
4.937881231307983,-166.3758360172382,-1108.3945264206016,264.7052402570611
4.9566969871521,-166.37564243383397,-1108.3945263752307,264.70524628443127
4.975438833236694,-166.37538093994803,-1108.394526339973,264.705249841208
4.994160175323486,-166.37511281894137,-1108.394526319719,264.7052505342806
5.01289701461792,-166.37488439246079,-1108.394526315144,267.05823204409387
5.031654596328735,-166.37472620668888,-1108.394526323585,267.2150943627721
5.050438642501831,-166.37465280034255,-1108.3945263403148,267.38241423017007
5.069183111190796,-166.37466323402813,-1108.3945263599278,265.13539533443304
5.087909698486328,-166.37474259372522,-1108.3945263775813,268.0217109727186
5.10665225982666,-166.37486471918712,-1108.3945263898893,266.6413611463814
5.1254355907440186,-166.37499645153807,-1108.3945263953622,266.77043637564935
5.144179821014404,-166.3751037440009,-1108.394526394357,266.90811725488317
5.162983655929565,-166.3751600362793,-1108.394526388616,267.0549771159073
5.18171501159668,-166.37515735749471,-1108.394526380553,267.21162754942713
5.200441837310791,-166.3751206957027,-1108.3945263725122,267.3787210060812
5.21952748298645,-166.37506962942732,-1108.3945263662245,267.55695354919305
5.238416433334351,-166.3750185369066,-1108.3945263625997,267.74706776866856
5.25716233253479,-166.37497694377814,-1108.3945263617572,267.9498558676177
5.275900363922119,-166.37495001070013,-1108.3945263632095,268.166162936045
5.29461669921875,-166.37493915681736,-1108.394526366109,266.04390713178134
5.313325881958008,-166.37494280777446,-1108.3945263695064,265.97628547096053
5.332068204879761,-166.37495724784685,-1108.394526372568,265.89369821150643
5.350811719894409,-166.37497754434713,-1108.3945263747182,268.2199447589402
5.369535207748413,-166.3749984983684,-1108.3945263757041,265.5679410762029
5.388245105743408,-166.37501555867794,-1108.3945263755788,267.0058038146164
5.407005548477173,-166.37502561464402,-1108.3945263746248,267.03009999249866
5.425743818283081,-166.37502755885106,-1108.3945263732426,267.04741090028864
5.444491624832153,-169.616687309251,-1108.394526371835,267.05669714331566
5.463269472122192,-169.8327891274491,-1108.3945263707162,267.0568118118096
5.482027530670166,-170.06329791211272,-1108.3945263700602,267.0464907626351
5.5007805824279785,-170.3091763932067,-1108.3945263698968,267.02434207973863
5.519531011581421,-170.5714501774587,-1108.3945263701419,266.98883464844164
5.538288116455078,-170.85121228682883,-1108.3945263706444,266.9382857737599
5.5570268630981445,-171.14962797636554,-1108.394526371237,266.87084776750277
5.575746774673462,-171.46793984074324,-1108.3945263717721,266.7844934229332
5.594485521316528,-171.80747321967164,-1108.3945263721498,266.83386584234336
5.613224506378174,-172.1696419137981,-1108.394526372326,266.8910378671023
5.631950378417969,-172.55595422486152,-1108.39452637231,266.9575271774753
5.650713205337524,-172.9680193368958,-1108.3945263721496,266.8733660053776
5.669448375701904,-173.40755405946433,-1108.3945263719127,266.96039433398926
5.6881585121154785,-171.51588635555245,-1108.3945263716678,266.9573670352808
5.706888437271118,-171.85861040494635,-1108.3945263714706,266.95251817146624
5.725595712661743,-168.98251776527613,-1108.3945263713526,266.94619198954473
5.744628429412842,-168.9402397956778,-1108.3945263713206,266.9388249792934
5.763453960418701,-168.88073650689304,-1108.3945263713606,266.93095919045896
5.782197713851929,-168.80189907987838,-1108.3945263714475,266.9232570856472
5.800909519195557,-168.7014139256565,-1108.394526371551,266.9165180860411
5.819645643234253,-168.57674484220303,-1108.3945263716448,266.91169698188105
5.838353395462036,-168.425113679228,-1108.3945263717114,266.9099243957558
5.857129812240601,-168.24347939275216,-1108.3945263717433,266.912529504306
5.875838279724121,-168.02851536288608,-1108.3945263717412,268.9935632761104
5.894542455673218,-167.77658483910037,-1108.394526371714,269.1375431050282
5.9132702350616455,-167.48371436745384,-1108.394526371673,269.28731012088997
5.932004690170288,-167.14556504362665,-1108.3945263716305,269.44262898378423
5.950716972351074,-166.75740142407537,-1108.3945263715962,269.6139131823448
5.969452857971191,-168.67456151901374,-1108.3945263715752,269.7908144389018
5.988157510757446,-168.48513986324448,-1108.3945263715686,269.9797109324765
6.006878614425659,-168.260241827131,-1108.3945263715752,270.18152378321054
6.025585412979126,-168.21209009792133,-1108.3945263715902,270.3972125694549
6.044514894485474,-168.16354678473758,-1108.3945263716082,270.6277717421323
6.063321828842163,-168.1157341365939,-1107.5682246135175,270.8742259122439
6.08204984664917,-168.0699898070416,-1107.5131378296558,271.137623834017
6.100809812545776,-168.02789486580062,-1107.4543785935296,271.4190308838821
6.119664907455444,-167.99130486737377,-1107.3917020749882,271.7195198106822
6.138439655303955,-167.96238427991685,-1107.324847121873,272.0401595050106
6.157505750656128,-167.94364460572783,-1107.253535171882,270.3095034720113
6.176234245300293,-167.9379865552506,-1107.1774690918912,270.39723281840475
6.1953370571136475,-167.9487466696606,-1107.0963319399032,270.4812121326298
6.214087009429932,-167.97974882314105,-1107.0097856444518,270.56080560007916
6.232893466949463,-168.03536107510868,-1106.9174695959732,270.6353507078322
6.251697301864624,-168.12055838517756,-1106.8189991442648,270.70344654286464
6.270491123199463,-168.0836248429218,-1106.7139639957777,270.7642886831288
6.289271593093872,-168.0568571749003,-1106.6019265040584,270.81659386650557
6.3083062171936035,-168.04329819808493,-1106.4824198462238,270.85893187205863
6.327089548110962,-168.0320454047625,-1106.354946077866,270.88971315889887
6.345889091491699,-168.02327864609748,-1107.0452758163906,270.90717592001664
6.364731788635254,-168.01711494673108,-1107.0104125632488,270.90937258720146
6.38352108001709,-168.01358995604372,-1106.9768975454883,270.89415583741373
6.402453899383545,-168.01263629539326,-1106.9450654756188,270.8591641676492
6.421493291854858,-168.01405839059456,-1106.9152897023275,270.8018071247804
6.440303802490234,-168.0175033313064,-1106.8879858743578,270.7192502994317
6.459175109863281,-168.02242724634496,-1106.8636159211894,270.746566754593
6.477964878082275,-168.02805662575125,-1106.842692376476,270.76985568367223
6.496742010116577,-168.0333439561573,-1106.8257830722473,270.7890985870751
6.5155181884765625,-168.03691696502503,-1106.8135162341007,270.80431811954145
6.534608602523804,-168.03702069101945,-1106.8065860099757,270.8155826136554
6.5533366203308105,-168.03145151140896,-1106.8057584676897,270.82305835170814
6.572127819061279,-168.02797328930808,-1106.8118780991506,270.8269763296134
6.590965986251831,-168.02604769693528,-1106.8258748721566,270.82766849382057
6.609714984893799,-168.0248976635253,-1106.8487718738857,270.8255842686047
6.628460884094238,-168.0244211474428,-1106.8816935936202,270.8213090092518
6.647266864776611,-168.02449731419918,-1106.870788112102,270.8155845485341
6.666027069091797,-168.02498947203037,-1106.8614798153587,270.809332012623
6.684859991073608,-168.02574943976282,-1106.853785300017,270.8036770909703
6.703594207763672,-168.02662364938746,-1106.847699954977,270.799977952525
6.722315788269043,-168.02746133330695,-1106.8431939718205,270.79985600770794
6.741062164306641,-168.02812520010698,-1106.8402078449844,270.8052297215931
6.7597949504852295,-168.02850506369114,-1106.838647306571,270.80914058605975
6.7785515785217285,-168.0285349595538,-1106.8383776352437,270.81175957955224
6.797282695770264,-168.0282143597802,-1106.839217272777,270.813270312384
6.815994739532471,-168.02763418609723,-1106.8409306753554,270.81386712524017
6.834717273712158,-168.02700841910246,-1106.8432203197142,270.81375275934585
6.853482961654663,-168.02671221294867,-1106.8457177765156,270.81313238652166
6.872212171554565,-168.02662814119137,-1106.8479737550067,270.81220945698226
6.890990495681763,-168.02666683747512,-1106.8494470138633,270.81117885452636
6.909730672836304,-168.02678478240512,-1106.849492023195,270.8102184935878
6.928438901901245,-168.02694235806928,-1106.8473452518333,270.8094791258769
6.947168827056885,-168.02710536099394,-1106.845782394482,270.8090720976998
6.96588134765625,-168.02724642025817,-1106.844735899757,270.8090547700382
