Time (s),Accel X,Accel Y,Accel Z
2.1360909938812256,-555.2524164503604,3588.803508456652,-428.69279479662555
2.151563882827759,-555.2523985413591,3589.3329853895766,-428.69866160119193
2.167062282562256,-555.2523873231318,3589.7814140612054,-428.7055180349179
2.182523250579834,-555.252386609469,3590.40967383388,-428.70883553192533
2.1979713439941406,-555.2523941342663,3591.106408025598,-428.707268909974
2.213426113128662,-555.2524023849026,3591.884393641541,-428.7030048097049
2.228877305984497,-555.252407660377,3592.7601303760393,-428.69934029333837
2.244323968887329,-555.2524090371547,3589.636143413643,-428.6983759466399
2.2597897052764893,-555.2524073480223,3589.8581678070063,-428.6989288313559
2.2752575874328613,-555.2524042384036,3590.056032575958,-428.70010014790495
2.2907044887542725,-555.2524013727447,3590.229587219152,-428.70128289035785
2.3061468601226807,-555.2523998649831,3590.3721950954023,-428.702131699731
2.3215951919555664,-555.2523999973455,3590.6094146049427,-428.702478709585
2.3370532989501953,-555.2524012647668,3590.692214659316,-428.7021747770517
2.3525242805480957,-555.2524027302967,3590.72046874186,-428.7015087015644
2.367995023727417,-555.2524035898998,3590.6818748134856,-428.7009326807235
2.383451223373413,-555.2524037103994,3590.5616229306806,-428.7007254678253
2.3989410400390625,-555.2524033154016,3590.341772186145,-428.70086398527394
2.41443133354187,-555.2524027432263,3590.412335063395,-428.70111278913737
2.429899215698242,-555.2524022827467,3590.467751789033,-428.7013311849154
2.445356607437134,-555.252402087181,3590.508923710341,-428.7014542886165
2.460853338241577,-555.2524021586247,3590.5368573594596,-428.70147142844235
2.4763379096984863,-555.2524023879889,3590.553323585866,-428.7014054013136
2.4917972087860107,-555.2524026270532,3590.5477144839583,-428.7012980704864
2.507254123687744,-555.2524027632818,3590.533264466423,-428.70121039982985
2.522714614868164,-555.2524027665803,3590.514544038879,-428.7011805696564
2.5381720066070557,-555.2524026842483,3590.497810961418,-428.70120535854966
2.5536248683929443,-555.2524025816333,3590.4914297644923,-428.7012533476221
2.569096565246582,-555.2524025082564,3590.506395522327,-428.70129228385696
2.5845470428466797,-555.2524024847595,3590.51580156822,-428.70131023332897
2.5999984741210938,-555.2524025049609,3590.520606546139,-428.7013081381703
2.615461587905884,-555.2524025467388,3590.521774829719,-428.7012935231257
2.63095760345459,-555.2524025855503,3590.5202665767442,-428.70127573259396
2.64640736579895,-555.2524026053063,3590.516960875832,-428.701262765722
2.6618618965148926,-555.2524026031316,3590.513885515019,-428.7012592352456
2.677314519882202,-555.2524025871165,3590.511947619879,-428.7012641187871
2.692769765853882,-555.2524025691702,3590.511687977979,-428.7012724737002
2.7082161903381348,-555.2524025576623,3590.5130756796343,-428.7012791852153
2.7236552238464355,-555.2524025552652,3590.5152402711487,-428.7012817689746
2.7391176223754883,-555.2524025599662,3590.516124746031,-428.7012807174864
2.7545735836029053,-555.2524025674868,3590.516157063813,-428.7012777659021
2.770021438598633,-555.2524025737395,3590.51571211558,-428.70127472867534
2.785475015640259,-555.2524025764394,3590.515105844166,-428.7012728492303
2.8009209632873535,-555.2524025755284,3590.514589770908,-428.7012725608939
2.816364288330078,-555.2524025725505,3590.514352660416,-428.70127354041114
2.8318123817443848,-555.2524025694925,3590.5143993749552,-428.7012749709276
2.847252130508423,-555.2524025677301,3590.514644550463,-428.7012760561417
2.8627283573150635,-555.252402567586,3590.5149402077113,-428.70127641438586
2.8781840801239014,-555.2524025685784,3590.5151266605185,-428.70127613730284
2.893620014190674,-555.2524025699097,3590.5151152994563,-428.7012755741357
2.9090638160705566,-555.2524025709041,3590.515014354799,-428.70127505980065
2.9244961738586426,-555.2524025712459,3590.5149000838965,-428.70127478919056
2.939950466156006,-555.2524025709965,3590.514818880728,-428.70127479524206
2.9554381370544434,-555.2524025704522,3590.5147901843848,-428.7012749898432
2.970919609069824,-555.2524025699446,3590.5148102257326,-428.7012752327381
2.9863789081573486,-555.252402569684,3590.514855982264,-428.7012754019708
3.001845598220825,-555.2524025697032,3590.514901642996,-428.7012754450751
3.017327308654785,-555.2524025699006,3590.514927352249,-428.70127538396844
3.0327939987182617,-555.252402570132,3590.514926066703,-428.7012752809267
3.048253059387207,-555.2524025702874,3590.514906007321,-428.70127519528916
3.0637025833129883,-555.2524025703251,3590.514885078107,-428.7012751574045
3.079157590866089,-555.2524025702671,3590.5148721504374,-428.7012751671649
3.094622850418091,-555.2524025701692,3590.5148693570927,-428.70127520496237
3.110067129135132,-555.2524025700866,3590.5148744047283,-428.70127524593437
3.1255109310150146,-555.25240257005,3590.514882826763,-428.70127527154347
3.140956401824951,-555.2524025700607,3590.514890086866,-428.701275275424
3.1564104557037354,-555.2524025700981,3590.514893497326,-428.7012752627694
3.171879768371582,-555.2524025701376,3590.514892682759,-428.70127524453875
3.1873388290405273,-555.2524025701613,3590.5148892158104,-428.70127523059574
3.2028188705444336,-555.2524025701643,3590.514885530721,-428.70127522556265
3.218273401260376,-555.2524025701521,3590.5148834830616,-428.70127522859
3.233722448348999,-555.2524025701347,3590.5148833235567,-428.70127523570864
3.2491700649261475,-555.2524025701216,3590.5148844408686,-428.70127524256293
3.2646305561065674,-555.2524025701167,3590.514885949246,-428.701275246323
3.2800729274749756,-555.2524025701198,3590.514887103698,-428.7012752463619
3.2955684661865234,-555.2524025701267,3590.514887531391,-428.7012752438437
3.3110485076904297,-555.2524025701333,3590.5148872758446,-428.7012752406857
3.3265061378479004,-555.2524025701368,3590.514886653696,-428.7012752384773
3.3419530391693115,-555.2524025701367,3590.5148860507893,-428.70127523787113
3.35740065574646,-555.2524025701343,3590.5148857342874,-428.7012752385987
3.3728604316711426,-555.2524025701313,3590.5148857546437,-428.7012752399023
3.3883278369903564,-555.2524025701292,3590.5148859818014,-428.70127524103356
3.403780937194824,-555.2524025701287,3590.5148862476262,-428.70127524156595
3.419239044189453,-555.2524025701293,3590.5148864283024,-428.7012752414663
3.4346847534179688,-555.2524025701307,3590.5148864762077,-428.70127524098064
3.4501287937164307,-555.2524025701316,3590.5148864134594,-428.70127524044256
3.4656217098236084,-555.2524025701321,3590.5148863016657,-428.7012752401024
3.4810774326324463,-555.2524025701321,3590.514886204248,-428.701275240044
3.4967103004455566,-555.2524025701316,3590.5148861593034,-428.70127524020074
3.5121841430664062,-555.252402570131,3590.514886170155,-428.70127524043374
3.527658700942993,-555.2524025701307,3590.5148862137416,-428.7012752406172
3.5431277751922607,-555.2524025701307,3590.5148862596516,-428.7012752406887
3.558580160140991,-555.2524025701308,3590.514886287436,-428.7012752406543
3.574037551879883,-555.252402570131,3590.5148862914175,-428.70127524056306
3.589505910873413,-555.2524025701312,3590.514886277729,-428.70127524047274
3.6049764156341553,-555.2524025701313,3590.5148862578812,-428.701275240422
3.620424270629883,-555.2524025701313,3590.514886242323,-428.7012752404198
3.635885000228882,-555.2524025701312,3590.5148862363885,-428.70127524045165
3.6513583660125732,-555.2524025701312,3590.5148862396027,-428.7012752404924
3.6668307781219482,-555.2524025701312,3590.514886247633,-428.7012752405215
3.68230938911438,-555.2524025701312,3590.5148862553806,-428.7012752405303
3.6977617740631104,-555.2524025701312,3590.5148862595443,-428.7012752405217
3.713207244873047,-555.2524025701312,3590.5148862595333,-428.70127524050497
3.72865629196167,-555.2524025701313,3590.514886256743,-428.70127524049
3.7441141605377197,-555.2524025701313,3590.514886253276,-428.70127524048274
3.759584665298462,-555.2524025701313,3590.514886250831,-428.70127524048365
3.775082588195801,-555.2524025701313,3590.5148862501255,-428.70127524048985
3.7905566692352295,-555.2524025701313,3590.5148862509063,-428.7012752404968
3.806034564971924,-555.2524025701313,3590.514886252358,-428.70127524050133
3.821491241455078,-555.2524025701313,3590.5148862536334,-428.70127524050224
3.836947202682495,-555.2524025701313,3590.5148862542337,-428.7012752405003
3.8523998260498047,-555.2524025701313,3590.5148862541187,-428.7012752404973
3.8678576946258545,-555.2524025701313,3590.5148862535752,-428.70127524049485
3.8833048343658447,-555.2524025701313,3590.5148862529795,-428.7012752404938
3.8987479209899902,-555.2524025701313,3590.514886252604,-428.7012752404942
3.9142229557037354,-555.2524025701313,3590.514886252536,-428.7012752404954
3.9297072887420654,-555.2524025701313,3591.9633976274536,-428.70127524049667
3.94515061378479,-555.2524025701313,3588.511909002441,-428.7012752404973
3.9608044624328613,-555.2524025701313,3588.3116112775942,-428.7012752404974
3.976344108581543,-555.2524025701313,3588.091283780118,-428.70127524049695
3.991816759109497,-555.2524025701313,3587.8489235327665,-428.4311477164467
4.0072760581970215,-555.2524025701313,3587.58232726062,-423.6610201923967
4.022747039794922,-555.2524025701313,3587.2890713612696,-423.1569946875867
4.038219213485718,-555.2524025701313,3586.9664898720393,-422.60256663229586
4.053712844848633,-555.2524025701313,3586.611650233945,-421.99269577147606
4.069183588027954,-555.2524025701313,3586.2213266320796,-421.3218378245741
4.084637641906738,-555.2524025701313,3584.343459295288,-420.58389408298206
4.100095510482788,-555.2524025701313,3587.1778052248164,-419.7721559672306
4.115551233291626,-555.2524025701313,3587.044394847054,-418.87924403990394
4.131041526794434,-555.2524025701313,3586.9176732039996,-412.7091165158542
4.146507978439331,-555.2524025701313,3586.800312146387,-411.38002816743966
4.161980867385864,-555.2524025701313,3586.69545100775,-414.4180309841836
4.177423477172852,-555.2524025701313,3586.6067633824628,-413.49373206336224
4.192873001098633,-555.2524025701313,3586.538532584582,-412.52740580093985
4.208329677581787,-555.2524025701313,3586.495736855836,-411.5198897178042
4.223782300949097,-555.2524025701313,3586.484145518026,-410.472609112437
4.239243745803833,-561.3271623131182,3586.5104274066202,-409.3876862412234
4.254711151123047,-561.9346382874168,3586.727124217753,-408.26806545704756
4.270160675048828,-562.6028618591455,3586.682056117047,-407.1176564060292
4.2856245040893555,-563.3379077880468,3586.6458222440465,-411.12942204663216
4.301077365875244,-564.1464583098383,3586.6186371480508,-410.97145259970995
4.316525220870972,-565.0358638838092,3586.600469648217,-410.93059504293694
4.33198618888855,-566.0142100151768,3586.590971512264,-410.58185144881224
4.347458362579346,-567.0903907596814,3586.5893923252434,-410.2906633873573
4.362947225570679,-568.2741895786364,3586.59447829931,-410.066989145999
4.378404855728149,-569.5763682794869,3586.604352443658,-409.9216990888185
4.393869876861572,-564.9340051074356,3586.6163731362212,-409.86660808645667
4.409325122833252,-565.2946893868674,3586.6269677091814,-409.9145002709799
4.424782037734985,-565.6306944968125,3586.6169520583244,-410.07914375237317
4.4402360916137695,-565.9334777605792,3586.6104416524513,-410.3752924870076
4.455694198608398,-566.1930347578324,3586.6069035932924,-410.2998795310451
4.471142530441284,-566.3976924026317,3586.6057302378163,-410.2327222241787
4.486626386642456,-566.5338752545141,3586.606256296776,-410.16293494230274
4.502082347869873,-566.5858417784477,3586.6077847752276,-410.12104329165186
4.51753306388855,-566.5353868803243,3586.6096240202255,-410.1040812820814
4.53298020362854,-566.361506610493,3586.6111385923177,-410.1077904956895
4.548462629318237,-566.0400204435937,3586.611817207183,-410.1263996363767
4.563918828964233,-566.1506219772095,3586.6113616142793,-410.1523787913687
4.579378128051758,-566.2362152362437,3586.609801004789,-410.17616664340756
4.594825744628906,-566.296767310187,3586.6090858994357,-410.185868932511
4.610280513763428,-566.3330962651477,3586.6089503241337,-410.1669265770614
4.625730037689209,-566.3471024158792,3586.609154997219,-410.153631281663
4.641190767288208,-566.342043417204,3586.609497473159,-410.1457221874114
4.656654357910156,-566.322860233473,3586.6098215907973,-410.1440009119222
4.672115325927734,-566.2965620789755,3586.610025272354,-410.1462966739493
4.687582015991211,-566.2726795988406,3586.6100653975673,-410.1505182131361
4.703059673309326,-566.2637968976754,3586.6099580780924,-410.1547909848808
4.718530178070068,-566.2861745430835,3586.609772165183,-410.15763011973115
4.733999252319336,-566.2997297996709,3586.609613220274,-410.1581552525674
4.749446392059326,-566.3060812560136,3586.6095944418216,-410.1563541134833
4.764891862869263,-566.3070126505963,3586.60964529606,-410.1534026315805
4.780333518981934,-566.3044042891412,3586.6097147932533,-410.1520502370325
4.795795202255249,-566.3001344764674,3586.6097707728563,-410.15189213256946
4.811248779296875,-566.2959435823938,3586.609798102826,-410.15250912708524
4.826729774475098,-566.2932519172858,3586.6097957540287,-410.15335994860163
4.842189311981201,-566.2929209011169,3586.609772802196,-410.1540662760668
4.857657432556152,-566.2949450313445,3586.609743542659,-410.15442108235993
4.873119831085205,-566.2980598447114,3586.6097220891156,-410.1543840921078
4.88857626914978,-566.2992483748742,3586.609717081509,-410.1540594893454
4.904047250747681,-566.2992002323945,3586.609727467633,-410.15364991302323
4.919590711593628,-566.2985121300326,3586.6097407702136,-410.1533794929772
4.937881231307983,-566.2976620779762,3586.6097503176293,-410.1533771791169
4.9566969871521,-566.2969878568597,3586.609753870067,-410.15350987332533
4.975438833236694,-566.2966731948989,3586.609752179788,-410.153671647401
4.994160175323486,-566.2967461561494,3586.6097475874835,-410.15378789943253
5.01289701461792,-566.2970955800358,3586.609742770829,-410.15383069451565
5.031654596328735,-566.2975130479276,3586.609739767693,-410.1538071363605
5.050438642501831,-566.2977698495858,3586.609739390196,-410.1537457417606
5.069183111190796,-566.2977408500735,3586.6097411203045,-410.15368190672586
5.087909698486328,-566.2975900975933,3586.609743524184,-410.1536441484639
5.10665225982666,-566.2974290841132,3586.6097451298388,-410.15364357200804
5.1254355907440186,-566.2973207795213,3586.609745565801,-410.15366997991106
5.144179821014404,-566.2972866496759,3586.6097450906177,-410.1536992599905
5.162983655929565,-566.2973165289575,3586.609744212673,-410.15371819865703
5.18171501159668,-566.2973808623634,3586.6097434159615,-410.1537228537826
5.200441837310791,-566.2974443329847,3586.60974299881,-410.1537163492176
5.21952748298645,-566.2974792082797,3586.6097430216078,-410.15370491468775
5.238416433334351,-566.2974758243149,3586.6097433469995,-410.15369469252056
5.25716233253479,-566.2974464217878,3586.6097437426797,-410.15368958759643
5.275900363922119,-566.2974169789592,3586.609744004917,-410.1536903556836
5.29461669921875,-566.2973996670959,3586.6097440529907,-410.1536949764056
5.313325881958008,-566.297396725394,3586.6097439453056,-410.15370011684524
5.332068204879761,-566.2974043199813,3586.6097437832564,-410.15370313053864
5.350811719894409,-566.2974160870118,3586.6097436525197,-410.1537035175935
5.369535207748413,-566.2974260428172,3586.6097435965044,-410.15370204948715
5.388245105743408,-566.2974305608626,3586.6097436145587,-410.1536999690576
5.407005548477173,-566.2974291836504,3586.6097436761347,-410.1536983310416
5.425743818283081,-566.2974241811875,3586.609743741587,-410.1536976726769
5.444491624832153,-566.2974190168745,3586.609743781045,-410.15369797069263
5.463269472122192,-566.2974162763834,3586.6097437848816,-410.15369880900226
5.482027530670166,-566.2974162061258,3586.6097437628787,-410.1536996543341
5.5007805824279785,-566.2974178600288,3586.609743733867,-410.15370012212696
5.519531011581421,-566.2974199734923,3586.6097437127232,-410.1537001226551
5.538288116455078,-566.2974215388435,3586.6097437056696,-410.1536998218668
5.5570268630981445,-566.2974220840266,3586.6097437109847,-410.1536994522941
5.575746774673462,-566.2974216881477,3586.609743722433,-410.15369919257483
5.594485521316528,-566.2974208008761,3586.609743733221,-410.15369911492644
5.613224506378174,-566.2974199625986,3586.60974373893,-410.153699193315
5.631950378417969,-566.2974195407398,3586.6097437386634,-410.15369934537887
5.650713205337524,-566.2974195931263,3586.609743734425,-410.1536994828474
5.669448375701904,-566.2974199248006,3586.6097437293793,-410.15369955023186
5.6881585121154785,-566.297420296668,3586.6097437260296,-410.15369953982173
5.706888437271118,-566.2974205403318,3586.6097437252456,-410.1536994815912
5.725595712661743,-566.297420597016,3586.609743726498,-410.15369941748486
5.744628429412842,-566.2974205028332,3586.609743728581,-410.1536993770466
5.763453960418701,-566.2974203447138,3586.6097437303406,-410.1536993695219
5.782197713851929,-566.2974202103703,3586.6097437311314,-410.1536993872166
5.800909519195557,-566.2974201513198,3586.6097437309227,-410.1536994144456
5.819645643234253,-566.297420170192,3586.6097437301223,-410.1536994365586
5.838353395462036,-566.2974202331371,3586.609743729268,-410.1536994456766
5.857129812240601,-566.2974202971383,3586.609743728752,-410.15369944195953
5.875838279724121,-566.297420334372,3586.609743728689,-410.1536994311324
5.894542455673218,-566.2974203381424,3586.609743728955,-410.1536994202635
5.9132702350616455,-566.2974203179235,3586.609743729326,-410.15369941413064
5.932004690170288,-566.2974202900143,3595.0487693566756,-410.15369941379515
5.950716972351074,-566.2974202687324,3595.892671919485,-410.15369941747
5.969452857971191,-566.2974202611342,3596.8209647384,-410.1536994222648
5.988157510757446,-566.2974202662106,3597.842086839127,-410.1536994257696
6.006878614425659,-566.2974202776998,3598.965321149947,-410.15369942690205
6.025585412979126,-566.2974202884504,3600.2008788919293,-410.15369942593634
6.044514894485474,-566.2974202939818,3601.5599924081957,-410.1536994239624
6.063321828842163,-566.297420293666,3603.0550172761405,-410.1536994221627
6.08204984664917,-566.2974202895955,3604.699544630885,-410.15369942126574
6.100809812545776,-566.297420284741,3606.508524721078,-410.15369942136596
6.119664907455444,-566.2974202814227,3600.0593771931867,-410.15369942208946
6.138439655303955,-566.2974202805635,3600.5604379768374,-410.1536994229189
6.157505750656128,-566.2974202817466,3601.027214582573,-410.15369942346376
6.176234245300293,-566.2974202838078,3601.4478395669894,-410.15369942358376
6.1953370571136475,-566.2974202855676,3601.8084148397766,-410.1536994233652
6.214087009429932,-566.2974202863542,3602.092724208759,-410.1536994230115
6.232893466949463,-566.2974202861446,3602.2819087404414,-410.153699422719
6.251697301864624,-566.2974202853609,3602.354100373667,-410.15369942259457
6.270491123199463,-566.2974202845305,3602.28400868342,-410.15369942263777
6.289271593093872,-566.2974202840239,3602.0424550886733,-410.15369942277505
6.3083062171936035,-566.2974202839523,3601.5958481254324,-410.1536994229159
6.327089548110962,-566.2974202842053,3601.749495218657,-410.1536994229985
6.345889091491699,-566.2974202845694,3601.868400942839,-410.1536994230065
6.364731788635254,-566.2974202848516,3601.9525195788656,-410.15369942296076
6.38352108001709,-566.2974202849562,3602.002987580053,-410.15369942289846
6.402453899383545,-566.297420284895,3602.0224448540807,-410.1536994228518
6.421493291854858,-566.297420284749,3602.0154169186135,-410.15369942283587
6.440303802490234,-566.2974202846093,3601.98876773643,-410.1536994228476
6.459175109863281,-559.5676782560733,3601.952234472706,-410.1536994228728
6.477964878082275,-558.8947040532275,3601.9190570516353,-410.15369942289635
6.496742010116577,-558.154432430148,3601.9067172479313,-410.15369942290846
6.5155181884765625,-557.3401336447675,3601.9378041601813,-410.1536994229077
6.534608602523804,-556.4444049808237,3601.956635054333,-410.15369942289874
6.5533366203308105,-555.4591034504491,3601.965458465483,-410.1536994228879
6.572127819061279,-554.3752717670088,3601.9667523541443,-410.15369942288055
6.590965986251831,-553.1830569152141,3601.963128831553,-410.1536994228788
6.609714984893799,-551.871620578246,3601.9571972293006,-410.15369942288146
